#separator:tab		
#separator:tab		
#separator:tab	
#separator:tab		
#separator:tab			
同日	[sound:k-0001_同日.mp3]<br>どうじつ <br> the same day
<b>優勢</b> <br> 彼は試合で優勢です。	[sound:s-2653_彼は試合で優勢です。.mp3] <br> かれはしあいでゆうせいです。 <br>He is dominant in the game.
[sound:s-2653_彼は試合で優勢です。.mp3]	<b>優勢</b> <br> 彼は試合で優勢です。<br> かれはしあいでゆうせいです <br>He is dominant in the game.
応募	[sound:k-2654_応募.mp3]<br>おうぼ <br> subscription, application
subscription, application	<b>応募<b> <br> おうぼ <br>[sound:k-2654_応募.mp3]
[sound:k-2654_応募.mp3]	subscription, application<br> <b>応募</b> <br> (おうぼ)
<b>夫</b> <br> 私の夫は医者です。	[sound:s-2654_私の夫は医者です。.mp3] <br> わたしのおっとはいしゃです。 <br>My husband is a doctor.
[sound:s-2654_私の夫は医者です。.mp3]	<b>夫</b> <br> 私の夫は医者です。<br> わたしのおっとはいしゃです <br>My husband is a doctor.
反応	[sound:k-2655_反応.mp3]<br>はんのう <br> reaction, response
reaction, response	<b>反応<b> <br> はんのう <br>[sound:k-2655_反応.mp3]
[sound:k-2655_反応.mp3]	reaction, response<br> <b>反応</b> <br> (はんのう)
<b>夫人</b> <br> 夫人は華やかなドレスを着ています。	[sound:s-2655_夫人は華やかなドレスを着ています。.mp3] <br> ふじんははなやかなどれすをきています。 <br>The lady is wearing a glamorous dress.
[sound:s-2655_夫人は華やかなドレスを着ています。.mp3]	<b>夫人</b> <br> 夫人は華やかなドレスを着ています。<br> ふじんははなやかなどれすをきています <br>The lady is wearing a glamorous dress.
一応	[sound:k-2656_一応.mp3]<br>いちおう <br> once, tentatively, in outline, for the time being, just in case
once, tentatively, in outline, for the time being, just in case	<b>一応<b> <br> いちおう <br>[sound:k-2656_一応.mp3]
[sound:k-2656_一応.mp3]	once, tentatively, in outline, for the time being, just in case<br> <b>一応</b> <br> (いちおう)
<b>夫婦</b> <br> 彼らは仲の良い夫婦です。	[sound:s-2656_彼らは仲の良い夫婦です。.mp3] <br> かれらはなかのいいふうふです。 <br>They are a happily married couple.
[sound:s-2656_彼らは仲の良い夫婦です。.mp3]	<b>夫婦</b> <br> 彼らは仲の良い夫婦です。<br> かれらはなかのいいふうふです <br>They are a happily married couple.
応用	[sound:k-2657_応用.mp3]<br>おうよう <br> application, put to practical use
application, put to practical use	<b>応用<b> <br> おうよう <br>[sound:k-2657_応用.mp3]
[sound:k-2657_応用.mp3]	application, put to practical use<br> <b>応用</b> <br> (おうよう)
<b>夫妻</b> <br> 彼らは夫妻で一緒に旅行しています。	[sound:s-2657_彼らは夫妻で一緒に旅行しています。.mp3] <br> かれらはふさいでいっしょにりょこうしています。 <br>They are traveling together as a married couple.
[sound:s-2657_彼らは夫妻で一緒に旅行しています。.mp3]	<b>夫妻</b> <br> 彼らは夫妻で一緒に旅行しています。<br> かれらはふさいでいっしょにりょこうしています <br>They are traveling together as a married couple.
適応	[sound:k-2658_適応.mp3]<br>てきおう <br> adaptation, accommodation, conformity
adaptation, accommodation, conformity	<b>適応<b> <br> てきおう <br>[sound:k-2658_適応.mp3]
[sound:k-2658_適応.mp3]	adaptation, accommodation, conformity<br> <b>適応</b> <br> (てきおう)
<b>工夫</b> <br> 彼は料理に工夫を凝らします。	[sound:s-2658_彼は料理に工夫を凝らします。.mp3] <br> かれはりょうりにくふうをこらします。 <br>He puts effort into cooking.
[sound:s-2658_彼は料理に工夫を凝らします。.mp3]	<b>工夫</b> <br> 彼は料理に工夫を凝らします。<br> かれはりょうりにくふうをこらします <br>He puts effort into cooking.
応答	[sound:k-2659_応答.mp3]<br>おうとう <br> reply, answer, response
reply, answer, response	<b>応答<b> <br> おうとう <br>[sound:k-2659_応答.mp3]
[sound:k-2659_応答.mp3]	reply, answer, response<br> <b>応答</b> <br> (おうとう)
<b>大丈夫</b> <br> 彼は大丈夫だと言いました。	[sound:s-2659_彼は大丈夫だと言いました。.mp3] <br> かれはだいじょうぶだといいました。 <br>He said he's okay.
[sound:s-2659_彼は大丈夫だと言いました。.mp3]	<b>大丈夫</b> <br> 彼は大丈夫だと言いました。<br> かれはだいじょうぶだといいました <br>He said he's okay.
演説	[sound:k-2660_演説.mp3]<br>えんぜつ <br> speech, address
speech, address	<b>演説<b> <br> えんぜつ <br>[sound:k-2660_演説.mp3]
[sound:k-2660_演説.mp3]	speech, address<br> <b>演説</b> <br> (えんぜつ)
<b>丈夫</b> <br> 彼は丈夫な体をしています。	[sound:s-2660_彼は丈夫な体をしています。.mp3] <br> かれはじょうぶなからだをしています。 <br>He has a strong body.
[sound:s-2660_彼は丈夫な体をしています。.mp3]	<b>丈夫</b> <br> 彼は丈夫な体をしています。<br> かれはじょうぶなからだをしています <br>He has a strong body.
公演	[sound:k-2661_公演.mp3]<br>こうえん <br> public performance; sumo exhibition in a foreign country
public performance; sumo exhibition in a foreign country	<b>公演<b> <br> こうえん <br>[sound:k-2661_公演.mp3]
[sound:k-2661_公演.mp3]	public performance; sumo exhibition in a foreign country<br> <b>公演</b> <br> (こうえん)
<b>義太夫</b> <br> 義太夫は伝統的な日本の芸能です。	[sound:s-2661_義太夫は伝統的な日本の芸能です。.mp3] <br> ぎだゆうはでんとうてきなにほんのげいのうです。 <br>Gidayu is a traditional Japanese performing art.
[sound:s-2661_義太夫は伝統的な日本の芸能です。.mp3]	<b>義太夫</b> <br> 義太夫は伝統的な日本の芸能です。<br> ぎだゆうはでんとうてきなにほんのげいのうです <br>Gidayu is a traditional Japanese performing art.
講演	[sound:k-2662_講演.mp3]<br>こうえん <br> lecture, address, speech
lecture, address, speech	<b>講演<b> <br> こうえん <br>[sound:k-2662_講演.mp3]
[sound:k-2662_講演.mp3]	lecture, address, speech<br> <b>講演</b> <br> (こうえん)
<b>老夫婦</b> <br> あの老夫婦はとても仲良しです。	[sound:s-2662_あの老夫婦はとても仲良しです。.mp3] <br> あのろうふうふはとてもなかよしです。 <br>That elderly couple is very close.
[sound:s-2662_あの老夫婦はとても仲良しです。.mp3]	<b>老夫婦</b> <br> あの老夫婦はとても仲良しです。<br> あのろうふうふはとてもなかよしです <br>That elderly couple is very close.
演出	[sound:k-2663_演出.mp3]<br>えんしゅつ <br> production (e.g. play), direction
production (e.g. play), direction	<b>演出<b> <br> えんしゅつ <br>[sound:k-2663_演出.mp3]
[sound:k-2663_演出.mp3]	production<br> <b>e.g. play), direction (演出</b> <br> (えんしゅつ)
<b>亡夫</b> <br> 彼女は亡き夫を想いながら生活しています。	[sound:s-2663_彼女は亡き夫を想いながら生活しています。.mp3] <br> かのじょはなきおっとをおもいながらせいかつしています。 <br>She lives while remembering her late husband.
[sound:s-2663_彼女は亡き夫を想いながら生活しています。.mp3]	<b>亡夫</b> <br> 彼女は亡き夫を想いながら生活しています。<br> かのじょはなきおっとをおもいながらせいかつしています <br>She lives while remembering her late husband.
出演	[sound:k-2664_出演.mp3]<br>しゅつえん <br> performance, stage appearance; to act (in a play)
performance, stage appearance; to act (in a play)	<b>出演<b> <br> しゅつえん <br>[sound:k-2664_出演.mp3]
[sound:k-2664_出演.mp3]	performance, stage appearance; to act<br> <b>in a play) (出演</b> <br> (しゅつえん)
<b>研究</b> <br> 私は心理学の研究をしています。	[sound:s-2664_私は心理学の研究をしています。.mp3] <br> わたしはしんりがくのけんきゅうをしています。 <br>I am conducting research in psychology.
[sound:s-2664_私は心理学の研究をしています。.mp3]	<b>研究</b> <br> 私は心理学の研究をしています。<br> わたしはしんりがくのけんきゅうをしています <br>I am conducting research in psychology.
演奏	[sound:k-2665_演奏.mp3]<br>えんそう <br> musical performance
musical performance	<b>演奏<b> <br> えんそう <br>[sound:k-2665_演奏.mp3]
[sound:k-2665_演奏.mp3]	musical performance<br> <b>演奏</b> <br> (えんそう)
<b>研究所</b> <br> この研究所は新しい技術を開発しています。	[sound:s-2665_この研究所は新しい技術を開発しています。.mp3] <br> このけんきゅうしょはあたらしいぎじゅつをかいはつしています。 <br>This research institute is developing new technologies.
[sound:s-2665_この研究所は新しい技術を開発しています。.mp3]	<b>研究所</b> <br> この研究所は新しい技術を開発しています。<br> このけんきゅうしょはあたらしいぎじゅつをかいはつしています <br>This research institute is developing new technologies.
演劇	[sound:k-2666_演劇.mp3]<br>えんげき <br> play (theatrical)
play (theatrical)	<b>演劇<b> <br> えんげき <br>[sound:k-2666_演劇.mp3]
[sound:k-2666_演劇.mp3]	play<br> <b>theatrical) (演劇</b> <br> (えんげき)
<b>研修</b> <br> 入社したばかりの社員は研修を受けます。	[sound:s-2666_入社したばかりの社員は研修を受けます。.mp3] <br> にゅうしゃしたばかりのしゃいんはけんしゅうをうけます。 <br>Newly hired employees undergo training.
[sound:s-2666_入社したばかりの社員は研修を受けます。.mp3]	<b>研修</b> <br> 入社したばかりの社員は研修を受けます。<br> にゅうしゃしたばかりのしゃいんはけんしゅうをうけます <br>Newly hired employees undergo training.
演技	[sound:k-2667_演技.mp3]<br>えんぎ <br> acting, performance
acting, performance	<b>演技<b> <br> えんぎ <br>[sound:k-2667_演技.mp3]
[sound:k-2667_演技.mp3]	acting, performance<br> <b>演技</b> <br> (えんぎ)
<b>研究者</b> <br> 彼は優秀な研究者です。	[sound:s-2667_彼は優秀な研究者です。.mp3] <br> かれはゆうしゅうなけんきゅうしゃです。 <br>He is an excellent researcher.
[sound:s-2667_彼は優秀な研究者です。.mp3]	<b>研究者</b> <br> 彼は優秀な研究者です。<br> かれはゆうしゅうなけんきゅうしゃです <br>He is an excellent researcher.
演習	[sound:k-2668_演習.mp3]<br>えんしゅう <br> practice, practise, exercises, manoeuvres, maneuvers, practicum
practice, practise, exercises, manoeuvres, maneuvers, practicum	<b>演習<b> <br> えんしゅう <br>[sound:k-2668_演習.mp3]
[sound:k-2668_演習.mp3]	practice, practise, exercises, manoeuvres, maneuvers, practicum<br> <b>演習</b> <br> (えんしゅう)
<b>研究員</b> <br> この研究所には多くの研究員がいます。	[sound:s-2668_この研究所には多くの研究員がいます。.mp3] <br> このけんきゅうしょにはおおくのけんきゅういんがいます。 <br>There are many researchers at this research institute.
[sound:s-2668_この研究所には多くの研究員がいます。.mp3]	<b>研究員</b> <br> この研究所には多くの研究員がいます。<br> このけんきゅうしょにはおおくのけんきゅういんがいます <br>There are many researchers at this research institute.
主演	[sound:k-2669_主演.mp3]<br>しゅえん <br> starring, playing the leading part
starring, playing the leading part	<b>主演<b> <br> しゅえん <br>[sound:k-2669_主演.mp3]
[sound:k-2669_主演.mp3]	starring, playing the leading part<br> <b>主演</b> <br> (しゅえん)
<b>保護</b> <br> この動物園は動物たちの保護を重視しています。	[sound:s-2669_この動物園は動物たちの保護を重視しています。.mp3] <br> このどうぶつえんはどうぶつたちのほごをじゅうししています。 <br>This zoo prioritizes the protection of animals.
[sound:s-2669_この動物園は動物たちの保護を重視しています。.mp3]	<b>保護</b> <br> この動物園は動物たちの保護を重視しています。<br> このどうぶつえんはどうぶつたちのほごをじゅうししています <br>This zoo prioritizes the protection of animals.
電話	[sound:k-2670_電話.mp3]<br>でんわ <br> telephone
telephone	<b>電話<b> <br> でんわ <br>[sound:k-2670_電話.mp3]
[sound:k-2670_電話.mp3]	telephone<br> <b>電話</b> <br> (でんわ)
<b>弁護士</b> <br> 弁護士は被告人を代表して法廷で弁護します。	[sound:s-2670_弁護士は被告人を代表して法廷で弁護します。.mp3] <br> べんごしはひこくにんをだいひょうしてほうていでべんごします。 <br>The lawyer defends the defendant in court.
