feeling, mood	<b>気分<b> <br> きぶん <br>[sound:k-1127_気分.mp3]
(<b>在庫</b>) この商品は在庫があります。	[sound:s-1294_この商品は在庫があります。.mp3] <br> This product is in stock.
[sound:s-1284_この国は50の州から成る連邦です。.mp3]	(<b>連邦</b>) この国は50の州から成る連邦です。<br> このくには50のしゅうからなるれんぽうです。 <br>This country is a federation consisting of 50 states.	
追加	[sound:k-1295_追加.mp3]<br>ついか <br> addition, supplement, append (e.g. to a file), appendix
addition, supplement, append (e.g. to a file), appendix	<b>追加<b> <br> ついか <br>[sound:k-1295_追加.mp3]
[sound:k-1295_追加.mp3]	addition, supplement, append<br> <b>e.g. to a file), appendix (追加</b> <br> (ついか)
(<b>在りし日</b>) 在りし日の思い出が蘇ります。	[sound:s-1295_在りし日の思い出が蘇ります。.mp3] <br> Memories of days gone by come flooding back.
[sound:s-1285_彼らは連立政権を形成しました。.mp3]	(<b>連立</b>) 彼らは連立政権を形成しました。<br> かれらはれんりつせいけんをけいせいしました。 <br>They formed a coalition government.	
加入	[sound:k-1296_加入.mp3]<br>かにゅう <br> becoming a member, joining, entry, admission, subscription, affiliation, adherence, signing
becoming a member, joining, entry, admission, subscription, affiliation, adherence, signing	<b>加入<b> <br> かにゅう <br>[sound:k-1296_加入.mp3]
[sound:k-1296_加入.mp3]	becoming a member, joining, entry, admission, subscription, affiliation, adherence, signing<br> <b>加入</b> <br> (かにゅう)
(<b>在宅</b>) 在宅勤務が増えています。	[sound:s-1296_在宅勤務が増えています。.mp3] <br> Telecommuting is increasing.
[sound:s-1286_そのスポーツチームは国際連盟に加盟しています。.mp3]	(<b>連盟</b>) そのスポーツチームは国際連盟に加盟しています。<br> そのスポーツチームはこくさいれんめいにかめいしています。 <br>The sports team is a member of the international federation.	
加工	[sound:k-1297_加工.mp3]<br>かこう <br> manufacturing, processing, treatment, machining
manufacturing, processing, treatment, machining	<b>加工<b> <br> かこう <br>[sound:k-1297_加工.mp3]
[sound:k-1297_加工.mp3]	manufacturing, processing, treatment, machining<br> <b>加工</b> <br> (かこう)
(<b>不在</b>) 彼は不在のため、後で連絡します。	[sound:s-1297_彼は不在のため、後で連絡します。.mp3] <br> "He is absent, so I will contact him later."
[sound:s-1287_彼から連絡がありました。.mp3]	(<b>連絡</b>) 彼から連絡がありました。<br> かれかられんらくがありました。 <br>I received a message from him.Sure, let's get started!	
加速	[sound:k-1298_加速.mp3]<br>かそく <br> acceleration, speed up; accelerator
acceleration, speed up; accelerator	<b>加速<b> <br> かそく <br>[sound:k-1298_加速.mp3]
[sound:k-1298_加速.mp3]	acceleration, speed up; accelerator<br> <b>加速</b> <br> (かそく)
(<b>件</b>) この件について、私の意見を聞いてください。	[sound:s-1298_この件について、私の意見を聞いてください。.mp3] <br> Please hear my opinion on this matter.
[sound:s-1288_家に猫が在ります。.mp3]	(<b>在る</b>) 家に猫が在ります。<br> There is a cat at home. <br>	
付加	[sound:k-1299_付加.mp3]<br>ふか <br> addition, annexation, appendage
addition, annexation, appendage	<b>付加<b> <br> ふか <br>[sound:k-1299_付加.mp3]
[sound:k-1299_付加.mp3]	addition, annexation, appendage<br> <b>付加</b> <br> (ふか)
(<b>事件</b>) その事件は大きな衝撃を与えました。	[sound:s-1299_その事件は大きな衝撃を与えました。.mp3] <br> The incident had a big impact.
[sound:s-1289_現在、私は仕事中です。.mp3]	(<b>現在</b>) 現在、私は仕事中です。<br> Currently, I am working. <br>	
山	[sound:k-1300_山.mp3]<br>やま <br> mountain; pile, heap; climax, critical point; speculated area covered by an examination
mountain; pile, heap; climax, critical point; speculated area covered by an examination	<b>山<b> <br> やま <br>[sound:k-1300_山.mp3]
[sound:k-1300_山.mp3]	mountain; pile, heap; climax, critical point; speculated area covered by an examination<br> <b>山</b> <br> (やま)
(<b>条件</b>) 契約の条件を確認しました。	[sound:s-1300_契約の条件を確認しました。.mp3] <br> I checked the terms of the contract.
[sound:s-1290_UFOの存在は未だ確認されていません。.mp3]	(<b>存在</b>) UFOの存在は未だ確認されていません。<br> The existence of UFOs has not yet been confirmed. <br>	
火山	[sound:k-1301_火山.mp3]<br>かざん <br> volcano
volcano	<b>火山<b> <br> かざん <br>[sound:k-1301_火山.mp3]
[sound:k-1301_火山.mp3]	volcano<br> <b>火山</b> <br> (かざん)
(<b>件数</b>) 申し込みの件数が増えています。	[sound:s-1301_申し込みの件数が増えています。.mp3] <br> The number of applications is increasing.
[sound:s-1291_彼は東京に在住しています。.mp3]	(<b>在住</b>) 彼は東京に在住しています。<br> He lives in Tokyo. <br>	
青山	[sound:k-1302_青山.mp3]<br>せいざん <br> blue or green mountain; grave, burial place
blue or green mountain; grave, burial place	<b>青山<b> <br> せいざん <br>[sound:k-1302_青山.mp3]
[sound:k-1302_青山.mp3]	blue or green mountain; grave, burial place<br> <b>青山</b> <br> (せいざん)
(<b>人件費</b>) 人件費を削減する必要があります。	[sound:s-1302_人件費を削減する必要があります。.mp3] <br> We need to reduce labor costs.
[sound:s-1292_在日外国人は多様な背景を持っています。.mp3]	(<b>在日</b>) 在日外国人は多様な背景を持っています。<br> Foreigners residing in Japan have diverse backgrounds. <br>	
山形	[sound:k-1303_山形.mp3]<br>やまがた <br> mountain-shaped
mountain-shaped	<b>山形<b> <br> やまがた <br>[sound:k-1303_山形.mp3]
[sound:k-1303_山形.mp3]	mountain-shaped<br> <b>山形</b> <br> (やまがた)
(<b>本件</b>) 本件に関する報告書を提出しました。	[sound:s-1303_本件に関する報告書を提出しました。.mp3] <br> I submitted a report regarding this matter.
[sound:s-1293_私たちはホテルで一週間滞在しました。.mp3]	(<b>滞在</b>) 私たちはホテルで一週間滞在しました。<br> We stayed at the hotel for a week. <br>	
登山	[sound:k-1304_登山.mp3]<br>とざん <br> mountain climbing
mountain climbing	<b>登山<b> <br> とざん <br>[sound:k-1304_登山.mp3]
[sound:k-1304_登山.mp3]	mountain climbing<br> <b>登山</b> <br> (とざん)
(<b>条件付き</b>) 募集は条件付きで行われます。	[sound:s-1304_募集は条件付きで行われます。.mp3] <br> Recruitment will be conducted under certain conditions.
[sound:s-1294_この商品は在庫があります。.mp3]	(<b>在庫</b>) この商品は在庫があります。<br> This product is in stock. <br>	
山岳	[sound:k-1305_山岳.mp3]<br>さんがく <br> mountains
mountains	<b>山岳<b> <br> さんがく <br>[sound:k-1305_山岳.mp3]
[sound:k-1305_山岳.mp3]	mountains<br> <b>山岳</b> <br> (さんがく)
(<b>物件</b>)新しい物件を探しています。 <br> I'm looking for a new property.	s-1305_I'm looking for a new property..mp3
[sound:s-1295_在りし日の思い出が蘇ります。.mp3]	(<b>在りし日</b>) 在りし日の思い出が蘇ります。<br> Memories of days gone by come flooding back. <br>	
小山	[sound:k-1306_小山.mp3]<br>こやま <br> hill, knoll
hill, knoll	<b>小山<b> <br> こやま <br>[sound:k-1306_小山.mp3]
[sound:k-1306_小山.mp3]	hill, knoll<br> <b>小山</b> <br> (こやま)
(<b>要件</b>) システムの要件を満たしていますか？	[sound:s-1306_システムの要件を満たしていますか？.mp3] <br> Does it meet the system requirements?
[sound:s-1296_在宅勤務が増えています。.mp3]	(<b>在宅</b>) 在宅勤務が増えています。<br> Telecommuting is increasing. <br>	
富士山	[sound:k-1307_富士山.mp3]<br>ふじさん <br> Mt Fuji
Mt Fuji	<b>富士山<b> <br> ふじさん <br>[sound:k-1307_富士山.mp3]
[sound:k-1307_富士山.mp3]	Mt Fuji<br> <b>富士山</b> <br> (ふじさん)
最近の案件は非常に興味深いです。 	 Recent cases are very interesting.	s-1307_Recent cases are very interesting..mp3
[sound:s-1297_彼は不在のため、後で連絡します。.mp3]	(<b>不在</b>) 彼は不在のため、後で連絡します。<br> He is absent, so I will contact him later. <br>	
大山	[sound:k-1308_大山.mp3]<br>たいざん <br> great mountain
great mountain	<b>大山<b> <br> たいざん <br>[sound:k-1308_大山.mp3]
[sound:k-1308_大山.mp3]	great mountain<br> <b>大山</b> <br> (たいざん)
私たちは地元の団体に参加しています。 	 We are involved in a local organization.	s-1308_We are involved in a local organization..mp3
[sound:s-1298_この件について、私の意見を聞いてください。.mp3]	(<b>件</b>) この件について、私の意見を聞いてください。<br> Please hear my opinion on this matter. <br>	
山村	[sound:k-1309_山村.mp3]<br>さんそん <br> mountain village
mountain village	<b>山村<b> <br> さんそん <br>[sound:k-1309_山村.mp3]
[sound:k-1309_山村.mp3]	mountain village<br> <b>山村</b> <br> (さんそん)
社会的な問題を解決するために、集団で行動する必要があります。 <br> To solve social problems, we need to act as a group.	s-1309_To solve social problems, we need to act as a group..mp3
[sound:s-1299_その事件は大きな衝撃を与えました。.mp3]	(<b>事件</b>) その事件は大きな衝撃を与えました。<br> The incident had a big impact. <br>	
思わず	[sound:k-1310_思わず.mp3]<br>おもわず <br> unintentionally, reflexively, spontaneously, involuntarily, instinctively
unintentionally, reflexively, spontaneously, involuntarily, instinctively	<b>思わず<b> <br> おもわず <br>[sound:k-1310_思わず.mp3]
[sound:k-1310_思わず.mp3]	unintentionally, reflexively, spontaneously, involuntarily, instinctively<br> <b>思わず</b> <br> (おもわず)
暴力団の活動は厳しく取り締まられています。 	 Activities of violent gangs are strictly regulated.	s-1310_Activities of violent gangs are strictly regulated..mp3
[sound:s-1300_契約の条件を確認しました。.mp3]	(<b>条件</b>) 契約の条件を確認しました。<br> I checked the terms of the contract. <br>	
思い	[sound:k-1311_思い.mp3]<br>おもい <br> thought, mind, heart, feelings, emotion, sentiment, love, affection, desire, wish, hope, expectation, imagination, experience
thought, mind, heart, feelings, emotion, sentiment, love, affection, desire, wish, hope, expectation, imagination, experience	<b>思い<b> <br> おもい <br>[sound:k-1311_思い.mp3]
[sound:k-1311_思い.mp3]	thought, mind, heart, feelings, emotion, sentiment, love, affection, desire, wish, hope, expectation, imagination, experience<br> <b>思い</b> <br> (おもい)
経団連は経済政策に影響を与えています。 	 Keidanren (Japan Business Federation) influences economic policies.	s-1311_Keidanren (Japan Business Federation) influences economic policies..mp3
[sound:s-1301_申し込みの件数が増えています。.mp3]	(<b>件数</b>) 申し込みの件数が増えています。<br> The number of applications is increasing. <br>	
思う	[sound:k-1312_思う.mp3]<br>おもう <br> to think, to consider, to believe; to think (of doing), to plan (to do); to judge, to assess, to regard; to imagine, to suppose, to dream; to expect, to look forward to; to feel, to desire, to want; to recall, to remember
