相続税	[sound:k-1409_相続税.mp3]<br>そうぞくぜい <br> inheritance tax, death duty
[sound:s-1602_仕事とプライベートのバランスを保つことは重要だ。.mp3]	<b>公私</b> <br> 仕事とプライベートのバランスを保つことは重要だ。<br> しごととぷらいべーとのばらんすをたもつことはじゅうようだ <br>Maintaining a balance between work and personal life is important.
資産	[sound:k-1603_資産.mp3]<br>しさん <br> property, fortune, means, assets
property, fortune, means, assets	<b>資産<b> <br> しさん <br>[sound:k-1603_資産.mp3]
[sound:k-1603_資産.mp3]	property, fortune, means, assets<br> <b>資産</b> <br> (しさん)
<b>私有</b> <br> その土地は彼の私有財産です。	[sound:s-1603_その土地は彼の私有財産です。.mp3] <br> そのとちはかれのしゆうざいさんです。 <br>The land is his private property.
[sound:s-1603_その土地は彼の私有財産です。.mp3]	<b>私有</b> <br> その土地は彼の私有財産です。<br> そのとちはかれのしゆうざいさんです <br>The land is his private property.
不動産	[sound:k-1604_不動産.mp3]<br>ふどうさん <br> real estate
real estate	<b>不動産<b> <br> ふどうさん <br>[sound:k-1604_不動産.mp3]
[sound:k-1604_不動産.mp3]	real estate<br> <b>不動産</b> <br> (ふどうさん)
<b>私学</b> <br> 彼女は私学で法律を学んでいます。	[sound:s-1604_彼女は私学で法律を学んでいます。.mp3] <br> かのじょはしがくでほうりつをまなんでいます。 <br>She is studying law at a private school.
[sound:s-1604_彼女は私学で法律を学んでいます。.mp3]	<b>私学</b> <br> 彼女は私学で法律を学んでいます。<br> かのじょはしがくでほうりつをまなんでいます <br>She is studying law at a private school.
通産省	[sound:k-1605_通産省.mp3]<br>つうさんしょう <br> (former) Ministry of International Trade and Industry (now Ministry of Economy, Trade and Industry), MITI
(former) Ministry of International Trade and Industry (now Ministry of Economy, Trade and Industry), MITI	<b>通産省<b> <br> つうさんしょう <br>[sound:k-1605_通産省.mp3]
[sound:k-1605_通産省.mp3]	(former) Ministry of International Trade and Industry<br> <b>now Ministry of Economy, Trade and Industry), MITI (通産省</b> <br> (つうさんしょう)
<b>私文書</b> <br> その手紙は私文書です。	[sound:s-1605_その手紙は私文書です。.mp3] <br> そのてがみはしぶんしょです。 <br>The letter is a private document.
[sound:s-1605_その手紙は私文書です。.mp3]	<b>私文書</b> <br> その手紙は私文書です。<br> そのてがみはしぶんしょです <br>The letter is a private document.
共産	[sound:k-1606_共産.mp3]<br>きょうさん <br> communism; Communist Party
communism; Communist Party	<b>共産<b> <br> きょうさん <br>[sound:k-1606_共産.mp3]
[sound:k-1606_共産.mp3]	communism; Communist Party<br> <b>共産</b> <br> (きょうさん)
<b>私設</b> <br> 彼は私設図書館を開設した。	[sound:s-1606_彼は私設図書館を開設した。.mp3] <br> かれはしせつとしょかんをかいせつした。 <br>He opened a private library.
[sound:s-1606_彼は私設図書館を開設した。.mp3]	<b>私設</b> <br> 彼は私設図書館を開設した。<br> かれはしせつとしょかんをかいせつした <br>He opened a private library.
財産	[sound:k-1607_財産.mp3]<br>ざいさん <br> property, fortune, assets
property, fortune, assets	<b>財産<b> <br> ざいさん <br>[sound:k-1607_財産.mp3]
[sound:k-1607_財産.mp3]	property, fortune, assets<br> <b>財産</b> <br> (ざいさん)
<b>各自</b> <br> この問題について、各自の意見を述べてください。	[sound:s-1607_この問題について、各自の意見を述べてください。.mp3] <br> このもんだいについて、かくじのいけんをのべてください。 <br>Please express your individual opinions on this issue.
[sound:s-1607_この問題について、各自の意見を述べてください。.mp3]	<b>各自</b> <br> この問題について、各自の意見を述べてください。<br> このもんだいについて、かくじのいけんをのべてください <br>Please express your individual opinions on this issue.
国産	[sound:k-1608_国産.mp3]<br>こくさん <br> domestic products
domestic products	<b>国産<b> <br> こくさん <br>[sound:k-1608_国産.mp3]
[sound:k-1608_国産.mp3]	domestic products<br> <b>国産</b> <br> (こくさん)
<b>各種学校</b> <br> この地域には各種学校が揃っています。	[sound:s-1608_この地域には各種学校が揃っています。.mp3] <br> このちいきにはかくしゅがっこうがそろっています。 <br>Various types of schools are available in this area.
[sound:s-1608_この地域には各種学校が揃っています。.mp3]	<b>各種学校</b> <br> この地域には各種学校が揃っています。<br> このちいきにはかくしゅがっこうがそろっています <br>Various types of schools are available in this area.
出産	[sound:k-1609_出産.mp3]<br>しゅっさん <br> (child)birth, delivery, production (of goods)
(child)birth, delivery, production (of goods)	<b>出産<b> <br> しゅっさん <br>[sound:k-1609_出産.mp3]
[sound:k-1609_出産.mp3]	(child)birth, delivery, production<br> <b>of goods) (出産</b> <br> (しゅっさん)
<b>各位</b> <br> 会議には役員各位が出席してください。	[sound:s-1609_会議には役員各位が出席してください。.mp3] <br> かいぎにはやくいんかくいがしゅっせきしてください。 <br>All board members are requested to attend the meeting.
[sound:s-1609_会議には役員各位が出席してください。.mp3]	<b>各位</b> <br> 会議には役員各位が出席してください。<br> かいぎにはやくいんかくいがしゅっせきしてください <br>All board members are requested to attend the meeting.
結果	[sound:k-1610_結果.mp3]<br>けっか <br> result, consequence
result, consequence	<b>結果<b> <br> けっか <br>[sound:k-1610_結果.mp3]
[sound:k-1610_結果.mp3]	result, consequence<br> <b>結果</b> <br> (けっか)
<b>各々</b> <br> その問題に対して、各々が自分の立場から意見を述べた。	[sound:s-1610_その問題に対して、各々が自分の立場から意見を述べた。.mp3] <br> そのもんだいにたいして、おのおのがじぶんのたちばからいけんをのべた。 <br>Each person expressed their opinion from their own standpoint on the issue.
[sound:s-1610_その問題に対して、各々が自分の立場から意見を述べた。.mp3]	<b>各々</b> <br> その問題に対して、各々が自分の立場から意見を述べた。<br> そのもんだいにたいして、おのおのがじぶんのたちばからいけんをのべた <br>Each person expressed their opinion from their own standpoint on the issue.
結局	[sound:k-1611_結局.mp3]<br>けっきょく <br> after all, eventually
after all, eventually	<b>結局<b> <br> けっきょく <br>[sound:k-1611_結局.mp3]
[sound:k-1611_結局.mp3]	after all, eventually<br> <b>結局</b> <br> (けっきょく)
<b>各面</b> <br> この計画は様々な面で評価されています。	[sound:s-1611_この計画は様々な面で評価されています。.mp3] <br> このけいかくはさまざまなめんでひょうかされています。 <br>This plan is being evaluated from various aspects.
[sound:s-1611_この計画は様々な面で評価されています。.mp3]	<b>各面</b> <br> この計画は様々な面で評価されています。<br> このけいかくはさまざまなめんでひょうかされています <br>This plan is being evaluated from various aspects.
結婚	[sound:k-1612_結婚.mp3]<br>けっこん <br> marriage
marriage	<b>結婚<b> <br> けっこん <br>[sound:k-1612_結婚.mp3]
[sound:k-1612_結婚.mp3]	marriage<br> <b>結婚</b> <br> (けっこん)
<b>各</b> <br> 今後、各案を検討していきます。	[sound:s-1612_今後、各案を検討していきます。.mp3] <br> こんご、かくあんをけんとうしていきます。 <br>"Going forward, we will consider each proposal."
[sound:s-1612_今後、各案を検討していきます。.mp3]	<b>各</b> <br> 今後、各案を検討していきます。<br> こんご、かくあんをけんとうしていきます <br>Going forward, we will consider each proposal.
結論	[sound:k-1613_結論.mp3]<br>けつろん <br> conclusion
conclusion	<b>結論<b> <br> けつろん <br>[sound:k-1613_結論.mp3]
[sound:k-1613_結論.mp3]	conclusion<br> <b>結論</b> <br> (けつろん)
<b>各</b> <br> 各駅停車でお進みください。	[sound:s-1613_各駅停車でお進みください。.mp3] <br> かくえきていしゃでおすすみください。 <br>Please proceed with caution on the local train.
[sound:s-1613_各駅停車でお進みください。.mp3]	<b>各</b> <br> 各駅停車でお進みください。<br> かくえきていしゃでおすすみください <br>Please proceed with caution on the local train.
結ぶ	[sound:k-1614_結ぶ.mp3]<br>むすぶ <br> to tie, to bind, to link; to bear (fruit)
to tie, to bind, to link; to bear (fruit)	<b>結ぶ<b> <br> むすぶ <br>[sound:k-1614_結ぶ.mp3]
[sound:k-1614_結ぶ.mp3]	to tie, to bind, to link; to bear<br> <b>fruit) (結ぶ</b> <br> (むすぶ)
<b>開始</b> <br> 新しいプロジェクトが開始されました。	[sound:s-1614_新しいプロジェクトが開始されました。.mp3] <br> あたらしいぷろじぇくとがかいしされました。 <br>The new project has begun.
[sound:s-1614_新しいプロジェクトが開始されました。.mp3]	<b>開始</b> <br> 新しいプロジェクトが開始されました。<br> あたらしいぷろじぇくとがかいしされました <br>The new project has begun.
結成	[sound:k-1615_結成.mp3]<br>けっせい <br> formation
formation	<b>結成<b> <br> けっせい <br>[sound:k-1615_結成.mp3]
[sound:k-1615_結成.mp3]	formation<br> <b>結成</b> <br> (けっせい)
<b>始まり</b> <br> その物語は古代の始まりから語られている。	[sound:s-1615_その物語は古代の始まりから語られている。.mp3] <br> そのものがたりはこだいのはじまりからかたられている。 <br>The story is told from the beginning of ancient times.
[sound:s-1615_その物語は古代の始まりから語られている。.mp3]	<b>始まり</b> <br> その物語は古代の始まりから語られている。<br> そのものがたりはこだいのはじまりからかたられている <br>The story is told from the beginning of ancient times.
終結	[sound:k-1616_終結.mp3]<br>しゅうけつ <br> end, close
end, close	<b>終結<b> <br> しゅうけつ <br>[sound:k-1616_終結.mp3]
[sound:k-1616_終結.mp3]	end, close<br> <b>終結</b> <br> (しゅうけつ)
<b>終始</b> <br> 彼女は終始笑顔でいられる人だ。	[sound:s-1616_彼女は終始笑顔でいられる人だ。.mp3] <br> かのじょはしゅうしはえがおでいられるひとだ。 <br>She is someone who can maintain a smile from start to finish.
[sound:s-1616_彼女は終始笑顔でいられる人だ。.mp3]	<b>終始</b> <br> 彼女は終始笑顔でいられる人だ。<br> かのじょはしゅうしはえがおでいられるひとだ <br>She is someone who can maintain a smile from start to finish.
凍結	[sound:k-1617_凍結.mp3]<br>とうけつ <br> freeze (e.g. program)
freeze (e.g. program)	<b>凍結<b> <br> とうけつ <br>[sound:k-1617_凍結.mp3]
[sound:k-1617_凍結.mp3]	freeze<br> <b>e.g. program) (凍結</b> <br> (とうけつ)
<b>始める</b> <br> 新年を迎えて新しい生活を始める。	[sound:s-1617_新年を迎えて新しい生活を始める。.mp3] <br> しんねんをむかえてあたらしいせいかつをはじめる。 <br>Start a new life as the new year begins.
