[sound:4c-k-同日.mp3]	<b>同日</b> <br> どうじつ <br> the same day
I attend a private school.	<b>私立の学校に通っています。</b> <br> しりつのがっこうにかよっています。 <br><br> (私立) <br> [sound:4c-s-私立の学校に通っています。.mp3]
[sound:4c-k-私文書.mp3]	<b>私文書</b> <br> しぶんしょ <br> private document
私文書	<b>しぶんしょ</b> <br> private document <br> [sound:4c-k-私文書.mp3]
private document	<b>私文書</b> <br> しぶんしょ <br> [sound:4c-k-私文書.mp3]
[sound:4c-s-彼は私文書を紛失しました。.mp3]	<b>彼は私文書を紛失しました。</b> <br> かれはしぶんしょをふんしつしました。 <br><br> (私文書) <br> He lost his private document.
彼は私文書を紛失しました。 <br><br> (私文書)	<b>かれはしぶんしょをふんしつしました。</b> <br> He lost his private document. <br> [sound:4c-s-彼は私文書を紛失しました。.mp3]
He lost his private document.	<b>彼は私文書を紛失しました。</b> <br> かれはしぶんしょをふんしつしました。 <br><br> (私文書) <br> [sound:4c-s-彼は私文書を紛失しました。.mp3]
[sound:4c-k-私設.mp3]	<b>私設</b> <br> しせつ <br> private
私設	<b>しせつ</b> <br> private <br> [sound:4c-k-私設.mp3]
private	<b>私設</b> <br> しせつ <br> [sound:4c-k-私設.mp3]
[sound:4c-s-私設の図書館は静かで快適です。.mp3]	<b>私設の図書館は静かで快適です。</b> <br> しせつのとしょかんはしずかでかいてきです。 <br><br> (私設) <br> The private library is quiet and comfortable.
私設の図書館は静かで快適です。 <br><br> (私設)	<b>しせつのとしょかんはしずかでかいてきです。</b> <br> The private library is quiet and comfortable. <br> [sound:4c-s-私設の図書館は静かで快適です。.mp3]
The private library is quiet and comfortable.	<b>私設の図書館は静かで快適です。</b> <br> しせつのとしょかんはしずかでかいてきです。 <br><br> (私設) <br> [sound:4c-s-私設の図書館は静かで快適です。.mp3]
[sound:4c-k-各自.mp3]	<b>各自</b> <br> かくじ <br> individual, each
各自	<b>かくじ</b> <br> individual, each <br> [sound:4c-k-各自.mp3]
individual, each	<b>各自</b> <br> かくじ <br> [sound:4c-k-各自.mp3]
[sound:4c-s-各自の役割をしっかり果たしてください。.mp3]	<b>各自の役割をしっかり果たしてください。</b> <br> かくじのやくわりをしっかりはたしてください。 <br><br> (各自) <br> Please fulfill each person's role properly.
各自の役割をしっかり果たしてください。 <br><br> (各自)	<b>かくじのやくわりをしっかりはたしてください。</b> <br> Please fulfill each person's role properly. <br> [sound:4c-s-各自の役割をしっかり果たしてください。.mp3]
Please fulfill each person's role properly.	<b>各自の役割をしっかり果たしてください。</b> <br> かくじのやくわりをしっかりはたしてください。 <br><br> (各自) <br> [sound:4c-s-各自の役割をしっかり果たしてください。.mp3]
[sound:4c-k-各種学校.mp3]	<b>各種学校</b> <br> かくしゅがっこう <br> vocational school
各種学校	<b>かくしゅがっこう</b> <br> vocational school <br> [sound:4c-k-各種学校.mp3]
vocational school	<b>各種学校</b> <br> かくしゅがっこう <br> [sound:4c-k-各種学校.mp3]
[sound:4c-s-日本には多くの各種学校があります。.mp3]	<b>日本には多くの各種学校があります。</b> <br> にほんにはおおくのかくしゅがっこうがあります。 <br><br> (各種学校) <br> There are many types of schools in Japan.
日本には多くの各種学校があります。 <br><br> (各種学校)	<b>にほんにはおおくのかくしゅがっこうがあります。</b> <br> There are many types of schools in Japan. <br> [sound:4c-s-日本には多くの各種学校があります。.mp3]
There are many types of schools in Japan.	<b>日本には多くの各種学校があります。</b> <br> にほんにはおおくのかくしゅがっこうがあります。 <br><br> (各種学校) <br> [sound:4c-s-日本には多くの各種学校があります。.mp3]
[sound:4c-k-各員.mp3]	<b>各員</b> <br> かくいん <br> each one
各員	<b>かくいん</b> <br> each one <br> [sound:4c-k-各員.mp3]
each one	<b>各員</b> <br> かくいん <br> [sound:4c-k-各員.mp3]
[sound:4c-s-各員が自分の仕事を終えました。.mp3]	<b>各員が自分の仕事を終えました。</b> <br> かくいんがじぶんのしごとをおえました。 <br><br> (各員) <br> Each member has finished their work.
各員が自分の仕事を終えました。 <br><br> (各員)	<b>かくいんがじぶんのしごとをおえました。</b> <br> Each member has finished their work. <br> [sound:4c-s-各員が自分の仕事を終えました。.mp3]
Each member has finished their work.	<b>各員が自分の仕事を終えました。</b> <br> かくいんがじぶんのしごとをおえました。 <br><br> (各員) <br> [sound:4c-s-各員が自分の仕事を終えました。.mp3]
[sound:4c-k-各駅.mp3]	<b>各駅</b> <br> かくえき <br> every station
各駅	<b>かくえき</b> <br> every station <br> [sound:4c-k-各駅.mp3]
every station	<b>各駅</b> <br> かくえき <br> [sound:4c-k-各駅.mp3]
[sound:4c-s-各駅停車の電車が遅れています。.mp3]	<b>各駅停車の電車が遅れています。</b> <br> かくえきていしゃのでんしゃがおくれています。 <br><br> (各駅) <br> The local train is delayed at every station.
各駅停車の電車が遅れています。 <br><br> (各駅)	<b>かくえきていしゃのでんしゃがおくれています。</b> <br> The local train is delayed at every station. <br> [sound:4c-s-各駅停車の電車が遅れています。.mp3]
The local train is delayed at every station.	<b>各駅停車の電車が遅れています。</b> <br> かくえきていしゃのでんしゃがおくれています。 <br><br> (各駅) <br> [sound:4c-s-各駅停車の電車が遅れています。.mp3]
[sound:4c-k-開始.mp3]	<b>開始</b> <br> かいし <br> start, commencement, beginning, initiation
開始	<b>かいし</b> <br> start, commencement, beginning, initiation <br> [sound:4c-k-開始.mp3]
start, commencement, beginning, initiation	<b>開始</b> <br> かいし <br> [sound:4c-k-開始.mp3]
[sound:4c-s-会議は10時に開始されます。.mp3]	<b>会議は10時に開始されます。</b> <br> かいぎはじゅうじにかいしされます。 <br><br> (開始) <br> The meeting will start at 10 o'clock.
会議は10時に開始されます。 <br><br> (開始)	<b>かいぎはじゅうじにかいしされます。</b> <br> The meeting will start at 10 o'clock. <br> [sound:4c-s-会議は10時に開始されます。.mp3]
The meeting will start at 10 o'clock.	<b>会議は10時に開始されます。</b> <br> かいぎはじゅうじにかいしされます。 <br><br> (開始) <br> [sound:4c-s-会議は10時に開始されます。.mp3]
[sound:4c-k-始まり.mp3]	<b>始まり</b> <br> はじまり <br> origin, beginning
始まり	<b>はじまり</b> <br> origin, beginning <br> [sound:4c-k-始まり.mp3]
origin, beginning	<b>始まり</b> <br> はじまり <br> [sound:4c-k-始まり.mp3]
[sound:4c-s-新しい冒険の始まりです。.mp3]	<b>新しい冒険の始まりです。</b> <br> あたらしいぼうけんのはじまりです。 <br><br> (始まり) <br> This is the beginning of a new adventure.
新しい冒険の始まりです。 <br><br> (始まり)	<b>あたらしいぼうけんのはじまりです。</b> <br> This is the beginning of a new adventure. <br> [sound:4c-s-新しい冒険の始まりです。.mp3]
This is the beginning of a new adventure.	<b>新しい冒険の始まりです。</b> <br> あたらしいぼうけんのはじまりです。 <br><br> (始まり) <br> [sound:4c-s-新しい冒険の始まりです。.mp3]
[sound:4c-k-始発.mp3]	<b>始発</b> <br> しはつ <br> first train
始発	<b>しはつ</b> <br> first train <br> [sound:4c-k-始発.mp3]
first train	<b>始発</b> <br> しはつ <br> [sound:4c-k-始発.mp3]
[sound:4c-s-始発の電車は6時に出発します。.mp3]	<b>始発の電車は6時に出発します。</b> <br> しはつのでんしゃはろくじにしゅっぱつします。 <br><br> (始発) <br> The first train departs at 6 AM.
始発の電車は6時に出発します。 <br><br> (始発)	<b>しはつのでんしゃはろくじにしゅっぱつします。</b> <br> The first train departs at 6 AM. <br> [sound:4c-s-始発の電車は6時に出発します。.mp3]
The first train departs at 6 AM.	<b>始発の電車は6時に出発します。</b> <br> しはつのでんしゃはろくじにしゅっぱつします。 <br><br> (始発) <br> [sound:4c-s-始発の電車は6時に出発します。.mp3]
[sound:4c-k-手始め.mp3]	<b>手始め</b> <br> てはじめ <br> outset
手始め	<b>てはじめ</b> <br> outset <br> [sound:4c-k-手始め.mp3]
outset	<b>手始め</b> <br> てはじめ <br> [sound:4c-k-手始め.mp3]
[sound:4c-s-手始めに簡単な問題を解いてみましょう。.mp3]	<b>手始めに簡単な問題を解いてみましょう。</b> <br> てはじめにかんたんなもんだいをといてみましょう。 <br><br> (手始め) <br> Let’s start by solving some simple problems.
手始めに簡単な問題を解いてみましょう。 <br><br> (手始め)	<b>てはじめにかんたんなもんだいをといてみましょう。</b> <br> Let’s start by solving some simple problems. <br> [sound:4c-s-手始めに簡単な問題を解いてみましょう。.mp3]
Let’s start by solving some simple problems.	<b>手始めに簡単な問題を解いてみましょう。</b> <br> てはじめにかんたんなもんだいをといてみましょう。 <br><br> (手始め) <br> [sound:4c-s-手始めに簡単な問題を解いてみましょう。.mp3]
[sound:4c-k-島.mp3]	<b>島</b> <br> しま <br> island; territory (of a prostitute, organized crime gang, etc.), turf
島	<b>しま</b> <br> island; territory (of a prostitute, organized crime gang, etc.), turf <br> [sound:4c-k-島.mp3]
island; territory (of a prostitute, organized crime gang, etc.), turf	<b>島</b> <br> しま <br> [sound:4c-k-島.mp3]
[sound:4c-s-この島はとても美しいです。.mp3]	<b>この島はとても美しいです。</b> <br> このしまはとても美しいです。 <br><br> (島) <br> This island is very beautiful.
この島はとても美しいです。 <br><br> (島)	<b>このしまはとても美しいです。</b> <br> This island is very beautiful. <br> [sound:4c-s-この島はとても美しいです。.mp3]
This island is very beautiful.	<b>この島はとても美しいです。</b> <br> このしまはとても美しいです。 <br><br> (島) <br> [sound:4c-s-この島はとても美しいです。.mp3]
[sound:4c-k-朝鮮半島.mp3]	<b>朝鮮半島</b> <br> ちょうせんはんとう <br> Korean peninsula
朝鮮半島	<b>ちょうせんはんとう</b> <br> Korean peninsula <br> [sound:4c-k-朝鮮半島.mp3]
Korean peninsula	<b>朝鮮半島</b> <br> ちょうせんはんとう <br> [sound:4c-k-朝鮮半島.mp3]
[sound:4c-s-朝鮮半島は東アジアに位置しています。.mp3]	<b>朝鮮半島は東アジアに位置しています。</b> <br> ちょうせんはんとうはひがしあじあにいちしています。 <br><br> (朝鮮半島) <br> The Korean Peninsula is located in East Asia.
朝鮮半島は東アジアに位置しています。 <br><br> (朝鮮半島)	<b>ちょうせんはんとうはひがしあじあにいちしています。</b> <br> The Korean Peninsula is located in East Asia. <br> [sound:4c-s-朝鮮半島は東アジアに位置しています。.mp3]
The Korean Peninsula is located in East Asia.	<b>朝鮮半島は東アジアに位置しています。</b> <br> ちょうせんはんとうはひがしあじあにいちしています。 <br><br> (朝鮮半島) <br> [sound:4c-s-朝鮮半島は東アジアに位置しています。.mp3]
[sound:4c-k-島国.mp3]	<b>島国</b> <br> しまぐに, とうごく <br> island country (sometimes used as a metaphor for Japan)
